file,line,status,issue,id,suggestion
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/demos.jsonl,3,missing_keys,Missing required keys: title,cash_turn_river_barreling:demo:03,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/demos.jsonl,3,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:demo:03,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,1,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:01,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,1,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:01,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,2,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:02,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,2,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:02,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,3,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:03,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,3,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:03,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,4,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:04,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,4,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:04,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,5,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:05,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,5,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:05,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,6,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:06,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,6,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:06,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,7,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:07,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,7,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:07,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,8,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:08,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,8,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:08,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,9,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:09,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,9,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:09,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,10,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:10,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,10,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:10,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,11,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:11,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,11,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:11,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,12,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:12,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,12,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:12,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,13,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:13,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,13,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:13,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,14,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:14,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,14,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:14,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,15,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:15,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,15,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:15,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,16,missing_keys,Missing required keys: title,cash_turn_river_barreling:drill:16,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/cash_turn_river_barreling/v1/drills.jsonl,16,invalid_id,id must match ^[a-z0-9_]+$,cash_turn_river_barreling:drill:16,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/demos.jsonl,1,missing_keys,Missing required keys: title,core_bankroll_management_demo_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/demos.jsonl,2,missing_keys,Missing required keys: title,core_bankroll_management_demo_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/demos.jsonl,3,missing_keys,Missing required keys: title,core_bankroll_management_demo_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,1,missing_keys,Missing required keys: title,core_bankroll_management_drill_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,2,missing_keys,Missing required keys: title,core_bankroll_management_drill_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,3,missing_keys,Missing required keys: title,core_bankroll_management_drill_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,4,missing_keys,Missing required keys: title,core_bankroll_management_drill_004,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,5,missing_keys,Missing required keys: title,core_bankroll_management_drill_005,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,6,missing_keys,Missing required keys: title,core_bankroll_management_drill_006,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,7,missing_keys,Missing required keys: title,core_bankroll_management_drill_007,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,8,missing_keys,Missing required keys: title,core_bankroll_management_drill_008,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,9,missing_keys,Missing required keys: title,core_bankroll_management_drill_009,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,10,missing_keys,Missing required keys: title,core_bankroll_management_drill_010,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,11,missing_keys,Missing required keys: title,core_bankroll_management_drill_011,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,12,missing_keys,Missing required keys: title,core_bankroll_management_drill_012,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,13,missing_keys,Missing required keys: title,core_bankroll_management_drill_013,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,14,missing_keys,Missing required keys: title,core_bankroll_management_drill_014,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,15,missing_keys,Missing required keys: title,core_bankroll_management_drill_015,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bankroll_management/v1/drills.jsonl,16,missing_keys,Missing required keys: title,core_bankroll_management_drill_016,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/demos.jsonl,1,missing_keys,Missing required keys: title,core_bet_sizing_fe_demo_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/demos.jsonl,2,missing_keys,Missing required keys: title,core_bet_sizing_fe_demo_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/demos.jsonl,3,missing_keys,Missing required keys: title,core_bet_sizing_fe_demo_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,1,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,2,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,3,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,4,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_004,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,5,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_005,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,6,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_006,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,7,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_007,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,8,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_008,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,9,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_009,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,10,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_010,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,11,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_011,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,12,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_012,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,13,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_013,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,14,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_014,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,15,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_015,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_bet_sizing_fe/v1/drills.jsonl,16,missing_keys,Missing required keys: title,core_bet_sizing_fe_drill_016,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/demos.jsonl,2,missing_keys,Missing required keys: title,core_board_textures_demo_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/demos.jsonl,3,missing_keys,Missing required keys: title,core_board_textures_demo_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/demos.jsonl,4,missing_keys,Missing required keys: title,core_board_textures_demo_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,1,missing_keys,Missing required keys: title,core_board_textures_drill_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,2,missing_keys,Missing required keys: title,core_board_textures_drill_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,3,missing_keys,Missing required keys: title,core_board_textures_drill_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,4,missing_keys,Missing required keys: title,core_board_textures_drill_004,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,5,missing_keys,Missing required keys: title,core_board_textures_drill_005,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,6,missing_keys,Missing required keys: title,core_board_textures_drill_006,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,7,missing_keys,Missing required keys: title,core_board_textures_drill_007,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,8,missing_keys,Missing required keys: title,core_board_textures_drill_008,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,9,missing_keys,Missing required keys: title,core_board_textures_drill_009,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,10,missing_keys,Missing required keys: title,core_board_textures_drill_010,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,11,missing_keys,Missing required keys: title,core_board_textures_drill_011,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,12,missing_keys,Missing required keys: title,core_board_textures_drill_012,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,13,missing_keys,Missing required keys: title,core_board_textures_drill_013,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,14,missing_keys,Missing required keys: title,core_board_textures_drill_014,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,15,missing_keys,Missing required keys: title,core_board_textures_drill_015,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_board_textures/v1/drills.jsonl,16,missing_keys,Missing required keys: title,core_board_textures_drill_016,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/demos.jsonl,1,missing_keys,Missing required keys: title,core_check_raise_systems_demo_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/demos.jsonl,2,missing_keys,Missing required keys: title,core_check_raise_systems_demo_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/demos.jsonl,3,missing_keys,Missing required keys: title,core_check_raise_systems_demo_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,1,missing_keys,Missing required keys: title,core_check_raise_systems_drill_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,2,missing_keys,Missing required keys: title,core_check_raise_systems_drill_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,3,missing_keys,Missing required keys: title,core_check_raise_systems_drill_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,4,missing_keys,Missing required keys: title,core_check_raise_systems_drill_004,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,5,missing_keys,Missing required keys: title,core_check_raise_systems_drill_005,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,6,missing_keys,Missing required keys: title,core_check_raise_systems_drill_006,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,7,missing_keys,Missing required keys: title,core_check_raise_systems_drill_007,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,8,missing_keys,Missing required keys: title,core_check_raise_systems_drill_008,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,9,missing_keys,Missing required keys: title,core_check_raise_systems_drill_009,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,10,missing_keys,Missing required keys: title,core_check_raise_systems_drill_010,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,11,missing_keys,Missing required keys: title,core_check_raise_systems_drill_011,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,12,missing_keys,Missing required keys: title,core_check_raise_systems_drill_012,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,13,missing_keys,Missing required keys: title,core_check_raise_systems_drill_013,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,14,missing_keys,Missing required keys: title,core_check_raise_systems_drill_014,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,15,missing_keys,Missing required keys: title,core_check_raise_systems_drill_015,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_check_raise_systems/v1/drills.jsonl,16,missing_keys,Missing required keys: title,core_check_raise_systems_drill_016,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/demos.jsonl,2,missing_keys,Missing required keys: title,core_equity_realization_demo_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/demos.jsonl,3,missing_keys,Missing required keys: title,core_equity_realization_demo_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/demos.jsonl,4,missing_keys,Missing required keys: title,core_equity_realization_demo_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,1,missing_keys,Missing required keys: title,core_equity_realization_drill_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,2,missing_keys,Missing required keys: title,core_equity_realization_drill_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,3,missing_keys,Missing required keys: title,core_equity_realization_drill_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,4,missing_keys,Missing required keys: title,core_equity_realization_drill_004,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,5,missing_keys,Missing required keys: title,core_equity_realization_drill_005,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,6,missing_keys,Missing required keys: title,core_equity_realization_drill_006,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,7,missing_keys,Missing required keys: title,core_equity_realization_drill_007,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,8,missing_keys,Missing required keys: title,core_equity_realization_drill_008,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,9,missing_keys,Missing required keys: title,core_equity_realization_drill_009,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,10,missing_keys,Missing required keys: title,core_equity_realization_drill_010,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,11,missing_keys,Missing required keys: title,core_equity_realization_drill_011,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,12,missing_keys,Missing required keys: title,core_equity_realization_drill_012,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,13,missing_keys,Missing required keys: title,core_equity_realization_drill_013,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,14,missing_keys,Missing required keys: title,core_equity_realization_drill_014,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,15,missing_keys,Missing required keys: title,core_equity_realization_drill_015,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_equity_realization/v1/drills.jsonl,16,missing_keys,Missing required keys: title,core_equity_realization_drill_016,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/demos.jsonl,1,missing_keys,Missing required keys: title,core_flop_fundamentals_demo_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/demos.jsonl,2,missing_keys,Missing required keys: title,core_flop_fundamentals_demo_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/demos.jsonl,3,missing_keys,Missing required keys: title,core_flop_fundamentals_demo_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,1,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_001,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,2,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_002,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,3,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_003,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,4,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_004,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,5,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_005,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,6,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_006,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,7,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_007,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,8,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_008,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,9,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_009,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,10,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_010,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,11,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_011,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,12,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_012,Review and correct
/Users/elmarsalimzade/poker_ai_analyzer/Poker_Analyzer/content/core_flop_fundamentals/v1/drills.jsonl,13,missing_keys,Missing required keys: title,core_flop_fundamentals_drill_013,Review and correct
